,stationID,tz,obsTimeLocal,epoch,lat,lon,humidityAvg,temperature,windspeed,dewpt,heatindex,precipRate
0,KWIARLIN2,America/Chicago,2017-01-03 12:57:00,1483469820000,43.337067,-89.37795,99.0,0.0,11.0,0.0,,0.76
1,KWIARLIN2,America/Chicago,2017-01-03 13:56:00,1483473360000,43.337067,-89.37795,99.0,0.0,15.0,0.0,,0.76
2,KWIARLIN2,America/Chicago,2017-01-03 14:56:00,1483476960000,43.337067,-89.37795,99.0,0.0,13.0,0.0,,0.76
3,KWIARLIN2,America/Chicago,2017-01-03 15:55:00,1483480500000,43.337067,-89.37795,95.0,-1.0,16.0,-1.0,,0.76
4,KWIARLIN2,America/Chicago,2017-01-03 16:55:00,1483484100000,43.337067,-89.37795,87.0,-1.0,16.0,-3.0,,0.76
5,KWIARLIN2,America/Chicago,2017-01-03 17:55:00,1483487700000,43.337067,-89.37795,88.0,-3.0,19.0,-4.0,,0.76
6,KWIARLIN2,America/Chicago,2017-01-03 18:55:00,1483491300000,43.337067,-89.37795,85.0,-5.0,23.0,-7.0,,0.76
7,KWIARLIN2,America/Chicago,2017-01-03 19:55:00,1483494900000,43.337067,-89.37795,83.0,-7.0,22.0,-9.0,,0.76
8,KWIARLIN2,America/Chicago,2017-01-03 20:55:00,1483498500000,43.337067,-89.37795,82.0,-9.0,18.0,-11.0,,0.76
9,KWIARLIN2,America/Chicago,2017-01-03 21:55:00,1483502100000,43.337067,-89.37795,81.0,-10.0,21.0,-13.0,,0.76
10,KWIARLIN2,America/Chicago,2017-01-03 22:55:00,1483505700000,43.337067,-89.37795,82.0,-12.0,21.0,-14.0,,0.76
11,KWIARLIN2,America/Chicago,2017-01-03 23:55:00,1483509300000,43.337067,-89.37795,82.0,-12.0,18.0,-15.0,,0.76
12,KWIARLIN2,America/Chicago,2017-01-04 00:55:00,1483512900000,43.337067,-89.37795,82.0,-13.0,18.0,-15.0,,0.0
13,KWIARLIN2,America/Chicago,2017-01-04 01:55:00,1483516500000,43.337067,-89.37795,82.0,-14.0,23.0,-16.0,,0.0
14,KWIARLIN2,America/Chicago,2017-01-04 02:55:00,1483520100000,43.337067,-89.37795,81.0,-14.0,25.0,-17.0,,0.0
15,KWIARLIN2,America/Chicago,2017-01-04 03:55:00,1483523700000,43.337067,-89.37795,82.0,-15.0,20.0,-17.0,,0.0
16,KWIARLIN2,America/Chicago,2017-01-04 04:55:00,1483527300000,43.337067,-89.37795,83.0,-15.0,20.0,-17.0,,0.0
17,KWIARLIN2,America/Chicago,2017-01-04 05:55:00,1483530900000,43.337067,-89.37795,83.0,-15.0,22.0,-17.0,,0.0
18,KWIARLIN2,America/Chicago,2017-01-04 06:55:00,1483534500000,43.337067,-89.37795,82.0,-16.0,18.0,-18.0,,0.0
19,KWIARLIN2,America/Chicago,2017-01-04 07:55:00,1483538100000,43.337067,-89.37795,82.0,-16.0,20.0,-18.0,,0.0
20,KWIARLIN2,America/Chicago,2017-01-04 08:59:00,1483541940000,43.337067,-89.37795,81.0,-16.0,21.0,-19.0,,0.0
21,KWIARLIN2,America/Chicago,2017-01-04 09:59:00,1483545540000,43.337067,-89.37795,79.0,-16.0,16.0,-19.0,,0.0
22,KWIARLIN2,America/Chicago,2017-01-04 10:59:00,1483549140000,43.337067,-89.37795,77.0,-15.0,19.0,-18.0,,0.0
23,KWIARLIN2,America/Chicago,2017-01-04 11:59:00,1483552740000,43.337067,-89.37795,75.0,-15.0,17.0,-18.0,,0.0
24,KWIARLIN2,America/Chicago,2017-01-04 12:59:00,1483556340000,43.337067,-89.37795,73.0,-14.0,19.0,-18.0,,0.0
25,KWIARLIN2,America/Chicago,2017-01-04 13:59:00,1483559940000,43.337067,-89.37795,73.0,-13.0,16.0,-17.0,,0.0
26,KWIARLIN2,America/Chicago,2017-01-04 14:59:00,1483563540000,43.337067,-89.37795,71.0,-13.0,16.0,-17.0,,0.0
27,KWIARLIN2,America/Chicago,2017-01-04 15:59:00,1483567140000,43.337067,-89.37795,70.0,-13.0,15.0,-18.0,,0.0
28,KWIARLIN2,America/Chicago,2017-01-04 16:55:00,1483570500000,43.337067,-89.37795,72.0,-14.0,15.0,-18.0,,0.0
29,KWIARLIN2,America/Chicago,2017-01-04 17:56:00,1483574160000,43.337067,-89.37795,74.0,-15.0,13.0,-19.0,,0.0
30,KWIARLIN2,America/Chicago,2017-01-04 18:56:00,1483577760000,43.337067,-89.37795,76.0,-16.0,13.0,-19.0,,0.0
31,KWIARLIN2,America/Chicago,2017-01-04 19:56:00,1483581360000,43.337067,-89.37795,76.0,-17.0,13.0,-20.0,,0.0
32,KWIARLIN2,America/Chicago,2017-01-04 20:56:00,1483584960000,43.337067,-89.37795,75.0,-17.0,14.0,-21.0,,0.0
33,KWIARLIN2,America/Chicago,2017-01-04 21:56:00,1483588560000,43.337067,-89.37795,75.0,-17.0,14.0,-21.0,,0.0
34,KWIARLIN2,America/Chicago,2017-01-04 22:56:00,1483592160000,43.337067,-89.37795,75.0,-17.0,14.0,-21.0,,0.0
35,KWIARLIN2,America/Chicago,2017-01-04 23:56:00,1483595760000,43.337067,-89.37795,76.0,-17.0,13.0,-20.0,,0.0
36,KWIARLIN2,America/Chicago,2017-01-05 00:56:00,1483599360000,43.337067,-89.37795,77.0,-17.0,13.0,-20.0,,0.0
37,KWIARLIN2,America/Chicago,2017-01-05 01:56:00,1483602960000,43.337067,-89.37795,76.0,-18.0,11.0,-21.0,,0.0
38,KWIARLIN2,America/Chicago,2017-01-05 02:56:00,1483606560000,43.337067,-89.37795,76.0,-17.0,10.0,-21.0,,0.0
39,KWIARLIN2,America/Chicago,2017-01-05 03:56:00,1483610160000,43.337067,-89.37795,77.0,-18.0,8.0,-20.0,,0.0
40,KWIARLIN2,America/Chicago,2017-01-05 04:56:00,1483613760000,43.337067,-89.37795,80.0,-18.0,9.0,-20.0,,0.0
41,KWIARLIN2,America/Chicago,2017-01-05 05:56:00,1483617360000,43.337067,-89.37795,80.0,-18.0,9.0,-20.0,,0.0
42,KWIARLIN2,America/Chicago,2017-01-05 06:56:00,1483620960000,43.337067,-89.37795,80.0,-17.0,8.0,-20.0,,0.0
43,KWIARLIN2,America/Chicago,2017-01-05 07:56:00,1483624560000,43.337067,-89.37795,80.0,-17.0,10.0,-19.0,,0.0
44,KWIARLIN2,America/Chicago,2017-01-05 08:57:00,1483628220000,43.337067,-89.37795,81.0,-17.0,11.0,-19.0,,0.0
45,KWIARLIN2,America/Chicago,2017-01-05 09:57:00,1483631820000,43.337067,-89.37795,80.0,-17.0,10.0,-19.0,,0.0
46,KWIARLIN2,America/Chicago,2017-01-05 10:56:00,1483635360000,43.337067,-89.37795,82.0,-16.0,10.0,-19.0,,0.0
47,KWIARLIN2,America/Chicago,2017-01-05 11:56:00,1483638960000,43.337067,-89.37795,76.0,-16.0,14.0,-19.0,,0.0
48,KWIARLIN2,America/Chicago,2017-01-05 12:56:00,1483642560000,43.337067,-89.37795,73.0,-16.0,13.0,-19.0,,0.0
49,KWIARLIN2,America/Chicago,2017-01-05 13:56:00,1483646160000,43.337067,-89.37795,71.0,-16.0,16.0,-20.0,,0.0
50,KWIARLIN2,America/Chicago,2017-01-05 14:56:00,1483649760000,43.337067,-89.37795,75.0,-16.0,13.0,-20.0,,0.0
51,KWIARLIN2,America/Chicago,2017-01-05 15:56:00,1483653360000,43.337067,-89.37795,71.0,-16.0,14.0,-20.0,,0.0
52,KWIARLIN2,America/Chicago,2017-01-05 16:56:00,1483656960000,43.337067,-89.37795,70.0,-17.0,14.0,-21.0,,0.0
53,KWIARLIN2,America/Chicago,2017-01-05 17:56:00,1483660560000,43.337067,-89.37795,69.0,-18.0,11.0,-22.0,,0.0
54,KWIARLIN2,America/Chicago,2017-01-05 18:56:00,1483664160000,43.337067,-89.37795,70.0,-18.0,10.0,-22.0,,0.0
55,KWIARLIN2,America/Chicago,2017-01-05 19:56:00,1483667760000,43.337067,-89.37795,72.0,-19.0,8.0,-22.0,,0.0
56,KWIARLIN2,America/Chicago,2017-01-05 20:56:00,1483671360000,43.337067,-89.37795,72.0,-19.0,8.0,-23.0,,0.0
57,KWIARLIN2,America/Chicago,2017-01-05 21:56:00,1483674960000,43.337067,-89.37795,75.0,-19.0,6.0,-23.0,,0.0
58,KWIARLIN2,America/Chicago,2017-01-05 22:56:00,1483678560000,43.337067,-89.37795,77.0,-20.0,7.0,-22.0,,0.0
59,KWIARLIN2,America/Chicago,2017-01-05 23:56:00,1483682160000,43.337067,-89.37795,78.0,-20.0,8.0,-22.0,,0.0
60,KWIARLIN2,America/Chicago,2017-01-06 00:56:00,1483685760000,43.337067,-89.37795,79.0,-20.0,7.0,-23.0,,0.0
61,KWIARLIN2,America/Chicago,2017-01-06 01:56:00,1483689360000,43.337067,-89.37795,80.0,-20.0,5.0,-23.0,,0.0
62,KWIARLIN2,America/Chicago,2017-01-06 02:57:00,1483693020000,43.337067,-89.37795,81.0,-20.0,7.0,-23.0,,0.0
63,KWIARLIN2,America/Chicago,2017-01-06 03:57:00,1483696620000,43.337067,-89.37795,83.0,-21.0,4.0,-23.0,,0.0
64,KWIARLIN2,America/Chicago,2017-01-06 04:57:00,1483700220000,43.337067,-89.37795,84.0,-21.0,4.0,-23.0,,0.0
65,KWIARLIN2,America/Chicago,2017-01-06 05:57:00,1483703820000,43.337067,-89.37795,85.0,-21.0,6.0,-23.0,,0.0
66,KWIARLIN2,America/Chicago,2017-01-06 06:57:00,1483707420000,43.337067,-89.37795,85.0,-21.0,4.0,-23.0,,0.0
67,KWIARLIN2,America/Chicago,2017-01-06 07:57:00,1483711020000,43.337067,-89.37795,85.0,-22.0,5.0,-23.0,,0.0
68,KWIARLIN2,America/Chicago,2017-01-06 08:57:00,1483714620000,43.337067,-89.37795,83.0,-21.0,8.0,-23.0,,0.0
69,KWIARLIN2,America/Chicago,2017-01-06 09:57:00,1483718220000,43.337067,-89.37795,81.0,-21.0,12.0,-23.0,,0.0
70,KWIARLIN2,America/Chicago,2017-01-06 10:57:00,1483721820000,43.337067,-89.37795,78.0,-20.0,10.0,-22.0,,0.0
71,KWIARLIN2,America/Chicago,2017-01-06 11:57:00,1483725420000,43.337067,-89.37795,74.0,-19.0,12.0,-22.0,,0.0
72,KWIARLIN2,America/Chicago,2017-01-06 12:57:00,1483729020000,43.337067,-89.37795,71.0,-18.0,11.0,-22.0,,0.0
73,KWIARLIN2,America/Chicago,2017-01-06 13:57:00,1483732620000,43.337067,-89.37795,68.0,-17.0,10.0,-21.0,,0.0
74,KWIARLIN2,America/Chicago,2017-01-06 14:57:00,1483736220000,43.337067,-89.37795,66.0,-16.0,10.0,-21.0,,0.0
75,KWIARLIN2,America/Chicago,2017-01-06 15:57:00,1483739820000,43.337067,-89.37795,66.0,-16.0,8.0,-21.0,,0.0
76,KWIARLIN2,America/Chicago,2017-01-06 16:57:00,1483743420000,43.337067,-89.37795,68.0,-17.0,6.0,-21.0,,0.0
77,KWIARLIN2,America/Chicago,2017-01-06 17:57:00,1483747020000,43.337067,-89.37795,71.0,-17.0,5.0,-21.0,,0.0
78,KWIARLIN2,America/Chicago,2017-01-06 18:56:00,1483750560000,43.337067,-89.37795,74.0,-18.0,3.0,-21.0,,0.0
79,KWIARLIN2,America/Chicago,2017-01-06 19:56:00,1483754160000,43.337067,-89.37795,75.0,-18.0,3.0,-21.0,,0.0
80,KWIARLIN2,America/Chicago,2017-01-06 20:56:00,1483757760000,43.337067,-89.37795,76.0,-18.0,3.0,-21.0,,0.0
81,KWIARLIN2,America/Chicago,2017-01-06 21:56:00,1483761360000,43.337067,-89.37795,77.0,-19.0,5.0,-22.0,,0.0
82,KWIARLIN2,America/Chicago,2017-01-06 22:56:00,1483764960000,43.337067,-89.37795,77.0,-19.0,6.0,-22.0,,0.0
83,KWIARLIN2,America/Chicago,2017-01-06 23:57:00,1483768620000,43.337067,-89.37795,78.0,-19.0,3.0,-22.0,,0.0
84,KWIARLIN2,America/Chicago,2017-01-07 00:57:00,1483772220000,43.337067,-89.37795,79.0,-19.0,3.0,-22.0,,0.0
85,KWIARLIN2,America/Chicago,2017-01-07 01:57:00,1483775820000,43.337067,-89.37795,80.0,-20.0,3.0,-22.0,,0.0
86,KWIARLIN2,America/Chicago,2017-01-07 02:57:00,1483779420000,43.337067,-89.37795,82.0,-20.0,1.0,-22.0,,0.0
87,KWIARLIN2,America/Chicago,2017-01-07 03:57:00,1483783020000,43.337067,-89.37795,83.0,-20.0,1.0,-22.0,,0.0
88,KWIARLIN2,America/Chicago,2017-01-07 04:57:00,1483786620000,43.337067,-89.37795,84.0,-20.0,1.0,-22.0,,0.0
89,KWIARLIN2,America/Chicago,2017-01-07 05:57:00,1483790220000,43.337067,-89.37795,85.0,-20.0,4.0,-22.0,,0.0
90,KWIARLIN2,America/Chicago,2017-01-07 06:57:00,1483793820000,43.337067,-89.37795,85.0,-20.0,4.0,-22.0,,0.0
91,KWIARLIN2,America/Chicago,2017-01-07 07:57:00,1483797420000,43.337067,-89.37795,86.0,-20.0,3.0,-21.0,,0.0
92,KWIARLIN2,America/Chicago,2017-01-07 08:57:00,1483801020000,43.337067,-89.37795,86.0,-19.0,7.0,-20.0,,0.0
93,KWIARLIN2,America/Chicago,2017-01-07 09:57:00,1483804620000,43.337067,-89.37795,83.0,-17.0,9.0,-19.0,,0.0
94,KWIARLIN2,America/Chicago,2017-01-07 10:57:00,1483808220000,43.337067,-89.37795,78.0,-15.0,11.0,-18.0,,0.0
95,KWIARLIN2,America/Chicago,2017-01-07 11:57:00,1483811820000,43.337067,-89.37795,72.0,-14.0,12.0,-18.0,,0.0
96,KWIARLIN2,America/Chicago,2017-01-07 12:53:00,1483815180000,43.337067,-89.37795,67.0,-12.0,17.0,-17.0,,0.0
97,KWIARLIN2,America/Chicago,2017-01-07 13:57:00,1483819020000,43.337067,-89.37795,68.0,-12.0,16.0,-17.0,,0.0
98,KWIARLIN2,America/Chicago,2017-01-07 14:57:00,1483822620000,43.337067,-89.37795,66.0,-12.0,12.0,-17.0,,0.0
99,KWIARLIN2,America/Chicago,2017-01-07 15:57:00,1483826220000,43.337067,-89.37795,63.0,-12.0,15.0,-18.0,,0.0
100,KWIARLIN2,America/Chicago,2017-01-07 16:57:00,1483829820000,43.337067,-89.37795,62.0,-13.0,14.0,-19.0,,0.0
101,KWIARLIN2,America/Chicago,2017-01-07 17:57:00,1483833420000,43.337067,-89.37795,64.0,-14.0,10.0,-20.0,,0.0
102,KWIARLIN2,America/Chicago,2017-01-07 18:57:00,1483837020000,43.337067,-89.37795,65.0,-15.0,14.0,-20.0,,0.0
103,KWIARLIN2,America/Chicago,2017-01-07 19:57:00,1483840620000,43.337067,-89.37795,66.0,-15.0,11.0,-20.0,,0.0
104,KWIARLIN2,America/Chicago,2017-01-07 20:57:00,1483844220000,43.337067,-89.37795,68.0,-16.0,11.0,-20.0,,0.0
105,KWIARLIN2,America/Chicago,2017-01-07 21:57:00,1483847820000,43.337067,-89.37795,69.0,-16.0,10.0,-20.0,,0.0
106,KWIARLIN2,America/Chicago,2017-01-07 22:57:00,1483851420000,43.337067,-89.37795,70.0,-16.0,11.0,-20.0,,0.0
107,KWIARLIN2,America/Chicago,2017-01-07 23:56:00,1483854960000,43.337067,-89.37795,71.0,-16.0,8.0,-20.0,,0.0
108,KWIARLIN2,America/Chicago,2017-01-08 00:56:00,1483858560000,43.337067,-89.37795,73.0,-17.0,9.0,-21.0,,0.0
109,KWIARLIN2,America/Chicago,2017-01-08 01:56:00,1483862160000,43.337067,-89.37795,74.0,-17.0,5.0,-21.0,,0.0
110,KWIARLIN2,America/Chicago,2017-01-08 02:56:00,1483865760000,43.337067,-89.37795,75.0,-17.0,8.0,-21.0,,0.0
111,KWIARLIN2,America/Chicago,2017-01-08 03:56:00,1483869360000,43.337067,-89.37795,76.0,-18.0,8.0,-21.0,,0.0
112,KWIARLIN2,America/Chicago,2017-01-08 04:56:00,1483872960000,43.337067,-89.37795,78.0,-18.0,2.0,-21.0,,0.0
113,KWIARLIN2,America/Chicago,2017-01-08 05:56:00,1483876560000,43.337067,-89.37795,80.0,-19.0,0.0,-22.0,,0.0
114,KWIARLIN2,America/Chicago,2017-01-08 06:56:00,1483880160000,43.337067,-89.37795,81.0,-19.0,1.0,-22.0,,0.0
115,KWIARLIN2,America/Chicago,2017-01-08 07:45:00,1483883100000,43.337067,-89.37795,82.0,-19.0,1.0,-22.0,,0.0
116,KWIARLIN2,America/Chicago,2017-01-08 08:56:00,1483887360000,43.337067,-89.37795,80.0,-18.0,1.0,-21.0,,0.0
117,KWIARLIN2,America/Chicago,2017-01-08 09:56:00,1483890960000,43.337067,-89.37795,77.0,-17.0,1.0,-20.0,,0.0
118,KWIARLIN2,America/Chicago,2017-01-08 10:55:00,1483894500000,43.337067,-89.37795,73.0,-16.0,6.0,-19.0,,0.0
119,KWIARLIN2,America/Chicago,2017-01-08 11:55:00,1483898100000,43.337067,-89.37795,70.0,-15.0,8.0,-19.0,,0.0
120,KWIARLIN2,America/Chicago,2017-01-08 12:55:00,1483901700000,43.337067,-89.37795,68.0,-13.0,10.0,-18.0,,0.0
121,KWIARLIN2,America/Chicago,2017-01-08 13:55:00,1483905300000,43.337067,-89.37795,64.0,-12.0,10.0,-17.0,,0.0
122,KWIARLIN2,America/Chicago,2017-01-08 14:55:00,1483908900000,43.337067,-89.37795,61.0,-11.0,11.0,-17.0,,0.0
123,KWIARLIN2,America/Chicago,2017-01-08 15:55:00,1483912500000,43.337067,-89.37795,65.0,-12.0,14.0,-17.0,,0.0
124,KWIARLIN2,America/Chicago,2017-01-08 16:55:00,1483916100000,43.337067,-89.37795,66.0,-12.0,13.0,-17.0,,0.0
125,KWIARLIN2,America/Chicago,2017-01-08 17:55:00,1483919700000,43.337067,-89.37795,70.0,-12.0,11.0,-16.0,,0.0
126,KWIARLIN2,America/Chicago,2017-01-08 18:55:00,1483923300000,43.337067,-89.37795,71.0,-11.0,13.0,-15.0,,0.0
127,KWIARLIN2,America/Chicago,2017-01-08 19:55:00,1483926900000,43.337067,-89.37795,67.0,-10.0,20.0,-15.0,,0.0
128,KWIARLIN2,America/Chicago,2017-01-08 20:55:00,1483930500000,43.337067,-89.37795,67.0,-10.0,23.0,-15.0,,0.0
129,KWIARLIN2,America/Chicago,2017-01-08 21:55:00,1483934100000,43.337067,-89.37795,68.0,-10.0,16.0,-14.0,,0.0
130,KWIARLIN2,America/Chicago,2017-01-08 22:55:00,1483937700000,43.337067,-89.37795,71.0,-9.0,16.0,-13.0,,0.0
131,KWIARLIN2,America/Chicago,2017-01-08 23:55:00,1483941300000,43.337067,-89.37795,73.0,-9.0,10.0,-13.0,,0.0
132,KWIARLIN2,America/Chicago,2017-01-09 00:55:00,1483944900000,43.337067,-89.37795,76.0,-9.0,12.0,-12.0,,0.0
133,KWIARLIN2,America/Chicago,2017-01-09 01:55:00,1483948500000,43.337067,-89.37795,80.0,-9.0,12.0,-11.0,,0.0
134,KWIARLIN2,America/Chicago,2017-01-09 02:55:00,1483952100000,43.337067,-89.37795,80.0,-8.0,7.0,-11.0,,0.0
135,KWIARLIN2,America/Chicago,2017-01-09 03:55:00,1483955700000,43.337067,-89.37795,82.0,-8.0,8.0,-11.0,,0.0
136,KWIARLIN2,America/Chicago,2017-01-09 04:55:00,1483959300000,43.337067,-89.37795,83.0,-8.0,9.0,-10.0,,0.0
137,KWIARLIN2,America/Chicago,2017-01-09 05:55:00,1483962900000,43.337067,-89.37795,84.0,-8.0,7.0,-10.0,,0.0
138,KWIARLIN2,America/Chicago,2017-01-09 06:55:00,1483966500000,43.337067,-89.37795,85.0,-8.0,3.0,-10.0,,0.0
139,KWIARLIN2,America/Chicago,2017-01-09 07:55:00,1483970100000,43.337067,-89.37795,85.0,-8.0,4.0,-10.0,,0.0
140,KWIARLIN2,America/Chicago,2017-01-09 08:55:00,1483973700000,43.337067,-89.37795,85.0,-7.0,4.0,-9.0,,0.0
141,KWIARLIN2,America/Chicago,2017-01-09 09:55:00,1483977300000,43.337067,-89.37795,83.0,-6.0,5.0,-9.0,,0.0
142,KWIARLIN2,America/Chicago,2017-01-09 10:55:00,1483980900000,43.337067,-89.37795,81.0,-6.0,6.0,-8.0,,0.0
143,KWIARLIN2,America/Chicago,2017-01-09 11:55:00,1483984500000,43.337067,-89.37795,80.0,-5.0,3.0,-8.0,,0.0
144,KWIARLIN2,America/Chicago,2017-01-09 12:55:00,1483988100000,43.337067,-89.37795,79.0,-5.0,4.0,-8.0,,0.0
145,KWIARLIN2,America/Chicago,2017-01-09 13:55:00,1483991700000,43.337067,-89.37795,79.0,-5.0,7.0,-8.0,,0.0
146,KWIARLIN2,America/Chicago,2017-01-09 14:55:00,1483995300000,43.337067,-89.37795,80.0,-4.0,12.0,-7.0,,0.0
147,KWIARLIN2,America/Chicago,2017-01-09 15:59:00,1483999140000,43.337067,-89.37795,80.0,-4.0,14.0,-7.0,,0.0
148,KWIARLIN2,America/Chicago,2017-01-09 16:59:00,1484002740000,43.337067,-89.37795,87.0,-5.0,19.0,-6.0,,0.0
149,KWIARLIN2,America/Chicago,2017-01-09 17:59:00,1484006340000,43.337067,-89.37795,93.0,-5.0,17.0,-6.0,,0.0
150,KWIARLIN2,America/Chicago,2017-01-09 18:59:00,1484009940000,43.337067,-89.37795,92.0,-5.0,16.0,-6.0,,0.0
151,KWIARLIN2,America/Chicago,2017-01-09 19:59:00,1484013540000,43.337067,-89.37795,92.0,-5.0,17.0,-6.0,,0.0
152,KWIARLIN2,America/Chicago,2017-01-09 20:59:00,1484017140000,43.337067,-89.37795,93.0,-4.0,19.0,-5.0,,0.0
153,KWIARLIN2,America/Chicago,2017-01-09 21:59:00,1484020740000,43.337067,-89.37795,92.0,-4.0,19.0,-5.0,,0.0
154,KWIARLIN2,America/Chicago,2017-01-09 22:59:00,1484024340000,43.337067,-89.37795,90.0,-3.0,23.0,-5.0,,0.0
155,KWIARLIN2,America/Chicago,2017-01-09 23:59:00,1484027940000,43.337067,-89.37795,91.0,-3.0,16.0,-4.0,,0.0
156,KWIARLIN2,America/Chicago,2017-01-10 00:59:00,1484031540000,43.337067,-89.37795,88.0,-2.0,19.0,-4.0,,0.0
157,KWIARLIN2,America/Chicago,2017-01-10 01:59:00,1484035140000,43.337067,-89.37795,88.0,-1.0,14.0,-3.0,,0.0
158,KWIARLIN2,America/Chicago,2017-01-10 02:59:00,1484038740000,43.337067,-89.37795,90.0,-1.0,16.0,-2.0,,0.0
159,KWIARLIN2,America/Chicago,2017-01-10 03:59:00,1484042340000,43.337067,-89.37795,92.0,0.0,13.0,-1.0,,0.0
160,KWIARLIN2,America/Chicago,2017-01-10 04:59:00,1484045940000,43.337067,-89.37795,95.0,0.0,13.0,0.0,,0.0
161,KWIARLIN2,America/Chicago,2017-01-10 05:59:00,1484049540000,43.337067,-89.37795,97.0,0.0,20.0,0.0,,0.0
162,KWIARLIN2,America/Chicago,2017-01-10 06:59:00,1484053140000,43.337067,-89.37795,98.0,1.0,20.0,0.0,,0.0
163,KWIARLIN2,America/Chicago,2017-01-10 07:59:00,1484056740000,43.337067,-89.37795,98.0,1.0,20.0,1.0,,0.0
164,KWIARLIN2,America/Chicago,2017-01-10 08:58:00,1484060280000,43.337067,-89.37795,98.0,1.0,18.0,1.0,,0.0
165,KWIARLIN2,America/Chicago,2017-01-10 09:58:00,1484063880000,43.337067,-89.37795,98.0,2.0,18.0,1.0,,2.29
166,KWIARLIN2,America/Chicago,2017-01-10 10:58:00,1484067480000,43.337067,-89.37795,99.0,2.0,18.0,2.0,,3.56
167,KWIARLIN2,America/Chicago,2017-01-10 11:58:00,1484071080000,43.337067,-89.37795,99.0,3.0,14.0,3.0,,5.33
168,KWIARLIN2,America/Chicago,2017-01-10 12:59:00,1484074740000,43.337067,-89.37795,99.0,3.0,12.0,3.0,,7.87
169,KWIARLIN2,America/Chicago,2017-01-10 13:59:00,1484078340000,43.337067,-89.37795,98.0,4.0,11.0,4.0,,9.65
170,KWIARLIN2,America/Chicago,2017-01-10 14:59:00,1484081940000,43.337067,-89.37795,95.0,3.0,14.0,2.0,,9.91
171,KWIARLIN2,America/Chicago,2017-01-10 15:58:00,1484085480000,43.337067,-89.37795,93.0,1.0,21.0,0.0,,9.91
172,KWIARLIN2,America/Chicago,2017-01-10 16:58:00,1484089080000,43.337067,-89.37795,86.0,0.0,28.0,-2.0,,9.91
173,KWIARLIN2,America/Chicago,2017-01-10 17:58:00,1484092680000,43.337067,-89.37795,86.0,-1.0,25.0,-3.0,,9.91
174,KWIARLIN2,America/Chicago,2017-01-10 18:58:00,1484096280000,43.337067,-89.37795,85.0,-3.0,26.0,-5.0,,9.91
175,KWIARLIN2,America/Chicago,2017-01-10 19:58:00,1484099880000,43.337067,-89.37795,84.0,-6.0,30.0,-8.0,,9.91
176,KWIARLIN2,America/Chicago,2017-01-10 20:58:00,1484103480000,43.337067,-89.37795,82.0,-8.0,25.0,-11.0,,9.91
177,KWIARLIN2,America/Chicago,2017-01-10 21:58:00,1484107080000,43.337067,-89.37795,82.0,-9.0,20.0,-11.0,,9.91
178,KWIARLIN2,America/Chicago,2017-01-10 22:58:00,1484110680000,43.337067,-89.37795,83.0,-9.0,16.0,-12.0,,9.91
179,KWIARLIN2,America/Chicago,2017-01-10 23:58:00,1484114280000,43.337067,-89.37795,82.0,-10.0,14.0,-12.0,,9.91
180,KWIARLIN2,America/Chicago,2017-01-11 00:58:00,1484117880000,43.337067,-89.37795,81.0,-10.0,11.0,-12.0,,0.0
181,KWIARLIN2,America/Chicago,2017-01-11 01:58:00,1484121480000,43.337067,-89.37795,80.0,-10.0,9.0,-12.0,,0.0
182,KWIARLIN2,America/Chicago,2017-01-11 02:58:00,1484125080000,43.337067,-89.37795,80.0,-9.0,7.0,-12.0,,0.0
183,KWIARLIN2,America/Chicago,2017-01-11 03:58:00,1484128680000,43.337067,-89.37795,80.0,-9.0,2.0,-12.0,,0.0
184,KWIARLIN2,America/Chicago,2017-01-11 04:58:00,1484132280000,43.337067,-89.37795,82.0,-9.0,8.0,-11.0,,0.0
185,KWIARLIN2,America/Chicago,2017-01-11 05:58:00,1484135880000,43.337067,-89.37795,85.0,-8.0,8.0,-11.0,,0.0
186,KWIARLIN2,America/Chicago,2017-01-11 06:58:00,1484139480000,43.337067,-89.37795,88.0,-8.0,8.0,-10.0,,0.0
187,KWIARLIN2,America/Chicago,2017-01-11 07:58:00,1484143080000,43.337067,-89.37795,89.0,-7.0,11.0,-9.0,,0.0
188,KWIARLIN2,America/Chicago,2017-01-11 08:58:00,1484146680000,43.337067,-89.37795,91.0,-6.0,15.0,-7.0,,0.0
189,KWIARLIN2,America/Chicago,2017-01-11 09:58:00,1484150280000,43.337067,-89.37795,90.0,-5.0,13.0,-6.0,,0.0
190,KWIARLIN2,America/Chicago,2017-01-11 10:57:00,1484153820000,43.337067,-89.37795,87.0,-3.0,2.0,-5.0,,0.0
191,KWIARLIN2,America/Chicago,2017-01-11 11:57:00,1484157420000,43.337067,-89.37795,85.0,-2.0,6.0,-4.0,,0.0
192,KWIARLIN2,America/Chicago,2017-01-11 12:57:00,1484161020000,43.337067,-89.37795,86.0,-4.0,12.0,-6.0,,0.0
193,KWIARLIN2,America/Chicago,2017-01-11 13:57:00,1484164620000,43.337067,-89.37795,86.0,-5.0,12.0,-7.0,,0.0
194,KWIARLIN2,America/Chicago,2017-01-11 14:57:00,1484168220000,43.337067,-89.37795,87.0,-5.0,15.0,-7.0,,0.0
195,KWIARLIN2,America/Chicago,2017-01-11 15:57:00,1484171820000,43.337067,-89.37795,88.0,-6.0,13.0,-7.0,,0.0
